sector,site_description_local,latitude,longitude,import,road
HVACI NE A1-A19,20001 A1 Blaydon Bridge,54.963,-1.697,Y,A1 
HVACI NE A1-A19,A1 / A694 Junct,54.958,-1.690,Y,A1 
HVACI NE A1-A19,20003 A1 Metro Centre   Slipway,54.956,-1.677,Y,A1 
HVACI NE A1-A19,20004 A1 Market Lane   Ice Station,54.954,-1.666,Y,A1 
HVACI NE A1-A19,20005 A1 Dunston Junction,54.951,-1.647,Y,A1 
HVACI NE A1-A19,20006 A1/A184 Junction,54.947,-1.636,Y,A1/A184 
HVACI NE A1-A19,20007 A1 Scotch Corner,54.452,-1.668,Y,A1 
HVACI NE A1-A19,20008 A66 Snow Gates East,54.520,-2.028,Y,A66 
HVACI NE A1-A19,20009 A1 Bowes Incline,54.905,-1.565,Y,A1 
HVACI NE A1-A19,20010 A1M J64,54.887,-1.560,Y,A1M 
HVACI NE A1-A19,20011 A1M Washington 1/2 Mile,54.879,-1.562,Y,A1M 
HVACI NE A1-A19,20012 A19 A19/A184 Testos Roundabout,54.942,-1.474,Y,A19 
HVACI NE A1-A19,20013 A1 Seaton Burn 1 Mile MS3,55.083,-1.647,Y,A1 
HVACI NE A1-A19,20014 A1 Seaton Burn 1/2 Mile MS3,55.079,-1.645,Y,A1 
HVACI NE A1-A19,20015 A19 Silverlink,55.006,-1.495,Y,A19 
HVACI NE A1-A19,20016 A1 North Brunton,55.028,-1.640,Y,A1 
HVACI NE A1-A19,20018 A1 Wicham Thorns,54.952,-1.654,Y,A1 
HVACI NE A1-A19,20019 Scotch 1 M,54.459,-1.669,N, NaN
HVACI NE A1-A19,20020 A1 Scotch Corner 1 Mile,0.000,0.000,Y,A1 
HVACI NE A1-A19,20021 A1 Scotch Corner 1/2 Mile NB,54.420,-1.664,Y,A1 
HVACI NE A1-A19,21450 A19 Wolviston 1 Mile N,54.606,-1.317,Y,A19 
HVACI NE A1-A19,21458 A19 Wolviston 1/2 Mile N,54.613,-1.320,Y,A19 
HVACI NE A1-A19,21498 A19 Wolviston 1/2 Mile S,54.646,-1.300,Y,A19 
HVACI NE A1-A19,21505 A19 Wolviston 1 Mile S,54.652,-1.303,Y,A19 
HVACI NE A1-A19,21578 A19 A19(T) Between A189 and A1056 Junction,55.057,-1.562,Y,A19 
HVACI NE A1-A19,29213 A1 Bradbury 1 Mile N,54.631,-1.524,Y,A1 
HVACI NE A1-A19,29219 A1 Bradbury 1/2 Mile N,54.637,-1.522,Y,A1 
HVACI NE A1-A19,29253 A1 Bradbury 1/2 Mile S,54.664,-1.498,Y,A1 
HVACI NE A1-A19,29261 A1 Bradbury 1 mile S,54.672,-1.500,Y,A1 
HVACI NE A1-A19,29404 A1M Carville Junction A1M J62 J62,54.794,-1.529,Y,A1M 
HVACI NE A1-A19,29570 A1 A1(T)   A167 Kingsway Junction,54.919,-1.600,Y,A1 
HVACI NE A1-A19,29592 A1 A1(T) Between Kingsway and Lobley Hill Junction A,54.927,-1.627,Y,A1 
HVACI NE A1-A19,29597 A1 A1(T) Between Kingsway and Lobley Hill Junction,54.930,-1.627,Y,A1 
HVACI E Area6 Wireless,50121 A12 11/50A J15,51.69150162,0.409099996,Y,A12 
HVACI E Area6 Wireless,50122 A12 13/16B J19,51.7641983,0.54400003,Y,A12 
HVACI E Area6 Wireless,50123 A12 15/40A J25,51.87919998,0.781700015,Y,A12 
HVACI E Area6 Wireless,50125 A12/A47 Gt Yarmouth,52.61553192,1.71934998,Y,A12/A47 
HVACI E Area6 Wireless,50128 A12 14/92A J24,51.85189819,0.730000019,Y,A12 
HVACI E Area6 Wireless,50130 A12 J25 26,51.88688278,0.806800008,Y,A12 
HVACI E Area6 Wireless,50141 A12 15/09B J29,51.92150116,0.934000015,Y,A12 
HVACI E Area6 Wireless,50473 A12 Brentwood 10/25B,51.61959839,0.282400012,Y,A12 
HVACI E Area6 Wireless,56001 A47/A1073 Eye Grn,52.61230087,-0.185299993,Y,A47/A1073 
HVACI E Area6 Wireless,56002 A47/A141 Guyhirn,52.60649872,0.0638,Y,A47/A141 
HVACI E Area6 Wireless,56203 A120 20/5M,51.8742981,0.240766659,Y,A120 
HVACI E Area6 Wireless,57001 A120 J29,51.90926743,0.960399985,Y,A120 
HVACI E Area6 Wireless,57002 A120 Harwich 21/08A,51.93920135,1.255200028,Y,A120 
HVACI E Area6 Wireless,57173 A12 17/53B J51,52.14699936,1.079300046,Y,A12 
HVACI E Area6 Wireless,59348 A1 34/8A,52.58480072,-0.413599998,Y,A1 
TVBS WM,01115 M6T 11/5A,52.48099899,-1.70599997,Y,M6T 
TVBS WM,01121 M6T 12/1A,52.48585129,-1.712610006,Y,M6T 
TVBS WM,01132 M6T 13/2B,52.51499939,-1.7227,Y,M6T 
TVBS WM,01181 M6T 18/1A T1,52.53900146,-1.730000019,Y,M6T 
TVBS WM,01194 M6T 19/4B,52.53341675,-1.728700042,Y,M6T 
TVBS WM,01219 M6T 21/9B T3,52.54899979,-1.731600046,Y,M6T 
TVBS WM,01228 M6T 22/8A T3,52.54899979,-1.734599948,Y,M6T 
TVBS WM,01239 M6T 23/9B T4 3,52.55400085,-1.734899998,Y,M6T 
TVBS WM,01295 M6T 29/5A,52.62200165,-1.805799961,Y,M6T 
TVBS WM,01314 M6T 31/4B T4,52.63399887,-1.811100006,Y,M6T 
TVBS WM,01335 M6T 33/5B T5,52.64883423,-1.837499976,Y,M6T 
TVBS WM,01402 M6T 40/2B T6,52.66257477,-1.927870035,Y,M6T 
TVBS WM,01449 M6T 44/9A,52.66199875,-1.977599978,Y,M6T 
TVBS WM,01466 M6T 46/6B T7,52.67200089,-2.013000011,Y,M6T 
TVBS WM,01491 M6T 49/1A,52.66799927,-2.045599937,Y,M6T 
TVBS WM,01502 M6T 50/2A,52.66320038,-2.066299915,Y,M6T 
TVBS WM,02017 M50 1/7B J1,52.04098511,-2.15106678,Y,M50 
TVBS WM,02028 M50 2/8A J1,52.0351181,-2.163583279,Y,M50 
TVBS WM,02054 M50 5/4B J2 1,52.02894974,-2.199716568,Y,M50 
TVBS WM,02175 M50 17/5B J2,51.99700165,-2.360216618,Y,M50 
TVBS WM,02290 M50 29/0A J3,51.93399811,-2.482800007,Y,M50 
TVBS WM,02347 M50 34/7A J4,51.9298172,-2.561583281,Y,M50 
TVBS WM,03111 M54 1/1A J1 1A,52.63589859,-2.059666634,Y,M54 
TVBS WM,03117 M54 1/7B J1,52.63668442,-2.068116665,Y,M54 
TVBS WM,03122 M54 2/2A J1,52.63779831,-2.079699993,Y,M54 
TVBS WM,03137 M54 3/7B J1,52.6385994,-2.104799986,Y,M54 
TVBS WM,03149 M54 4/9A J2,52.63740158,-2.112299919,Y,M54 
TVBS WM,03165 M54 6/5B J2,52.63809967,-2.133699894,Y,M54 
TVBS WM,03277 M54 17/7B J3,52.65850067,-2.298083305,Y,M54 
TVBS WM,03296 M54 19/6B J3,52.66439819,-2.323683262,Y,M54 
TVBS WM,03304 M54 20/4B J3,52.66931534,-2.331949949,Y,M54 
TVBS WM,03358 M54 25/8A J4,52.67921829,-2.407966614,Y,M54 
TVBS WM,03385 M54 28/5B J5,52.68338394,-2.447350025,Y,M54 
TVBS WM,03390 M54 29/0B J5,52.68506622,-2.454466581,Y,M54 
TVBS WM,03399 M54 29/9B J6 5,52.68761826,-2.467066765,Y,M54 
TVBS WM,03413 M54 31/3B J6,52.68871689,-2.487349987,Y,M54 
TVBS WM,03420 M54 32/0B J6,52.68966675,-2.496833324,Y,M54 
TVBS WM,03438 M54 33/8A J6 7,52.6890831,-2.524933338,Y,M54 
TVBS WM,03452 M54 35/2B J7,52.6908989,-2.559583426,Y,M54 
TVBS WM,03801 A38 Darnford Junc,52.67668152,-1.799283385,Y,A38 
TVBS WM,03806 A38M 0/6A,52.49286652,-1.88835001,Y,A38M 
TVBS WM,03810 A38M 1/0A,52.49580002,-1.887699962,Y,A38M 
TVBS WM,03814 A38M 1/4A,52.50043488,-1.885533333,Y,A38M 
TVBS WM,03817 A38M 1/7A,52.5027504,-1.883416653,Y,A38M 
TVBS WM,03821 A38M 2/1A,52.50360107,-1.882400036,Y,A38M 
TVBS WM,03827 A38M 2/7A,52.50680161,-1.878100038,Y,A38M 
TVBS WM,04501 A5 270/6A,52.601017,-1.629183292,Y,A5 
TVBS WM,04769 A46 76/9B,52.2643013,-1.610900044,Y,A46 
TVBS WM,05374 M6 137/4K J1,52.40769958,-1.247249961,Y,M6 
TVBS WM,05392 M6 139/2B J2 1,52.41246796,-1.272650003,Y,M6 
TVBS WM,05427 M6 142/7B J2 1,52.42751694,-1.318699956,Y,M6 
TVBS WM,05451 M6 145/1A J1 2,52.43438339,-1.35071671,Y,M6 
TVBS WM,05474 M6 147/4A J1 2,52.43628311,-1.385499954,Y,M6 
TVBS WM,05490 M6 149/0B J2 1,52.4375,-1.409399986,Y,M6 
TVBS WM,05496 M6 149/6A J2,52.43690109,-1.417600036,Y,M6 
TVBS WM,05506 M6 150/6J J2,52.43790054,-1.432399988,Y,M6 
TVBS WM,05530 M6 153/0A J2 3,52.44878387,-1.462533355,Y,M6 
TVBS WM,05553 M6 155/3B J3,52.4620018,-1.490399957,Y,M6 
TVBS WM,05565 M6 156/5B J4 3,52.46635056,-1.505933285,Y,M6 
TVBS WM,05597 M6 159/7B,52.47181702,-1.552233338,Y,M6 
TVBS WM,05619 M6 161/9A J4,52.46778488,-1.584616661,Y,M6 
TVBS WM,05642 M6 164/2A J4,52.46738434,-1.618849993,Y,M6 
TVBS WM,05660 M6 166/0A J3 3A,52.46938324,-1.645349979,Y,M6 
TVBS WM,05683 M6 168/3B J4,52.47633362,-1.677133322,Y,M6 
TVBS WM,05691 M6 169/1A,52.47389984,-1.669499993,Y,M6 
TVBS WM,05703 M6 170/3A J4,52.47430038,-1.70570004,Y,M6 
TVBS WM,05710 M6 171/0B J4,52.48419952,-1.72239995,Y,M6 
TVBS WM,05720 M6 171/9A J4,52.48500061,-1.725999951,Y,M6 
TVBS WM,05735 M6 173/5A J4 4A,52.49700165,-1.736999989,Y,M6 
TVBS WM,05747 M6 174/7B J4A,52.50559998,-1.74059999,Y,M6 
TVBS WM,05761 M6 176/1B J5 4A,52.51409912,-1.756399989,Y,M6 
TVBS WM,05768 M6 176/7B J5 4a,52.51458359,-1.768583298,Y,M6 
TVBS WM,05776 M6 177/6B J4A 5,52.51100159,-1.781000018,Y,M6 
TVBS WM,05780 M6 177/9A J,52.5098114,-1.785840869,Y,M6 
TVBS WM,05784 M6 178/3A,52.5090332,-1.790833354,Y,M6 
TVBS WM,05789 M6 178/8A,52.50914383,-1.799163461,Y,M6 
TVBS WM,05805 M6 180/5A,52.50628662,-1.823117495,Y,M6 
TVBS WM,05811 M6 181/1A,52.50548172,-1.831061602,Y,M6 
TVBS WM,05825 M6 182/4A,52.50553513,-1.850803256,Y,M6 
TVBS WM,05839 M6 184/0B J,52.51460648,-1.867424011,Y,M6 
TVBS WM,05840 M6 184/0A,52.51229858,-1.864400029,Y,M6 
TVBS WM,05841 M6 184/0A,52.51431656,-1.867983341,Y,M6 
TVBS WM,05858 M6 185/8A,52.52550125,-1.887266636,Y,M6 
TVBS WM,05870 M6 186/9A,52.53179932,-1.899649978,Y,M6 
TVBS WM,05882 M6 188/1A,52.53953934,-1.911079645,Y,M6 
TVBS WM,05893 M6 189/3A,52.54838562,-1.920485139,Y,M6 
TVBS WM,05899 M6 189/9B,52.55228043,-1.925920248,Y,M6 
TVBS WM,05904 M6 190/4L,52.55345535,-1.933218837,Y,M6 
TVBS WM,05913 M6 191/2A,52.55033493,-1.945833325,Y,M6 
TVBS WM,05923 M6 192/3A,52.55113983,-1.961538315,Y,M6 
TVBS WM,05935 M6 193/5A J8,52.55540085,-1.975000024,Y,M6 
TVBS WM,05944 M6 194/4A J8 9,52.56141663,-1.984500051,Y,M6 
TVBS WM,05948 M6 194/8B J8 9,52.56380081,-1.989899993,Y,M6 
TVBS WM,05966 M6 196/6A J9 10,52.56710052,-2.005100012,Y,M6 
TVBS WM,05980 M6 198/0A J10,52.58499908,-2.014600039,Y,M6 
TVBS WM,05981 M6 198/1A J10,52.58558273,-2.016033411,Y,M6 
TVBS WM,05989 M6 198/8B J10,52.59173203,-2.014466763,Y,M6 
TVBS WM,06000 M6 200/0B J10 10A,52.59700012,-2.0151999,Y,M6 
TVBS WM,06016 M6 201/6B J10 10A,52.59799957,-2.015500069,Y,M6 
TVBS WM,06030 M6 203/0B J10 10A,52.62551498,-2.041949987,Y,M6 
TVBS WM,06037 M6 203/7A J10A,52.63000107,-2.049083233,Y,M6 
TVBS WM,06047 M6 204/7B J10A 11,52.63729858,-2.052700043,Y,M6 
TVBS WM,06063 M6 206/3A J10A 11,52.65129852,-2.061000109,Y,M6 
TVBS WM,06072 M6 207/2A J11,52.66091537,-2.065850019,Y,M6 
TVBS WM,06073 M6 207/3A J11,52.66094971,-2.066016674,Y,M6 
TVBS WM,06081 M6 208/1B J12 11,52.66736603,-2.068833351,Y,M6 
TVBS WM,06089 M6 208/9A J11 12,52.67203522,-2.078966618,Y,M6 
TVBS WM,06092 M6 209/2B J11A,52.6739006,-2.08130002,Y,M6 
TVBS WM,06106 M6 210/6A J11 12,52.6792984,-2.092299938,Y,M6 
TVBS WM,06114 M42 1/4B J1,52.35469818,-2.060833216,Y,M42 
TVBS WM,06122 M6 212/2A J12 13,52.70349884,-2.102799892,Y,M6 
TVBS WM,06124 M42 2/4B J1,52.35568237,-2.04611659,Y,M42 
TVBS WM,06134 M42 3/4A,52.3567009,-2.031800032,Y,M42 
TVBS WM,06138 M42 3/8B J2 1,52.35683441,-2.025433302,Y,M42 
TVBS WM,06144 M6 214/4A J12 13,52.71559906,-2.101999998,Y,M6 
TVBS WM,06151 M42 05/1A,52.35340118,-2.007400036,Y,M42 
TVBS WM,06158 M6 215/8A J12 13,52.72816849,-2.099733353,Y,M6 
TVBS WM,06159 M6 215/8B J13 12,52.72790146,-2.099100113,Y,M6 
TVBS WM,06161 M42 6/1A J1 2,52.35499954,-1.988800049,Y,M42 
TVBS WM,06175 M6 217/5B J13 12,52.74359894,-2.099100113,Y,M6 
TVBS WM,06177 M42 7/7A J1 2,52.35779953,-1.97058332,Y,M42 
TVBS WM,06182 M42 8/2B J1 2,52.36100006,-1.955500007,Y,M42 
TVBS WM,06192 M6 219/2B J13,52.75500107,-2.101000071,Y,M6 
TVBS WM,06193 M42 9/3A J2,52.36223221,-1.94873333,Y,M42 
TVBS WM,06202 M42 10/2A J3 2,52.36220169,-1.941499949,Y,M42 
TVBS WM,06207 M6 220/7A J13,52.77009964,-2.114300013,Y,M6 
TVBS WM,06212 M42 11/2B J2,52.35509872,-1.922533393,Y,M42 
TVBS WM,06222 M42 12/2A J3 2,52.3553009,-1.897500038,Y,M42 
TVBS WM,06224 M6 222/4B J13 14,52.78499985,-2.128099918,Y,M6 
TVBS WM,06233 M42 13/3B J3 2,52.35445023,-1.893049955,Y,M42 
TVBS WM,06244 M42 14/5A J3 3A,52.35471725,-1.876883388,Y,M42 
TVBS WM,06254 M42 15/4B J3 3A,52.354599,-1.878399968,Y,M42 
TVBS WM,06260 M6 226/0B,52.80739975,-2.153700113,Y,M6 
TVBS WM,06263 M42 16/3A J3 3A,52.35189819,-1.855800033,Y,M42 
TVBS WM,06269 M6 226/9A J13 14,52.81489944,-2.156100035,Y,M6 
TVBS WM,06272 M42 17/2A J3 3A,52.34928513,-1.837583303,Y,M42 
TVBS WM,06276 M42 17/6B J3A,52.34783173,-1.831069946,Y,M42 
TVBS WM,06277 M6 227/7B J14,52.82300186,-2.149100065,Y,M6 
TVBS WM,06284 M42 18/4B J3A 3,52.34719849,-1.819516659,Y,M42 
TVBS WM,06285 M6 228/4B J14,52.82730103,-2.144500017,Y,M6 
TVBS WM,06292 M42 19/2B J3A,52.34988403,-1.809966683,Y,M42 
TVBS WM,06293 M6 229/2B J14 15,52.84000015,-2.15199995,Y,M6 
TVBS WM,06306 M42 20/6A J3A 4,52.36149979,-1.80581665,Y,M42 
TVBS WM,06312 M42 21/2A J3A 4,52.36603165,-1.800033331,Y,M42 
TVBS WM,06319 M42 21/9B J4 3A,52.37081528,-1.792899966,Y,M42 
TVBS WM,06326 M6 232/6B J14 15,52.85400009,-2.160399914,Y,M6 
TVBS WM,06331 M42 23/1A J4,52.38050079,-1.786299944,Y,M42 
TVBS WM,06339 M6 233/9B J14 15,52.875,-2.164000034,Y,M6 
TVBS WM,06345 M42 24/5A J4 5,52.3903656,-1.77458334,Y,M42 
TVBS WM,06349 M6 234/9B J14 15,52.88399887,-2.167500019,Y,M6 
TVBS WM,06351 M42 25/1B J5 4,52.39429855,-1.767199993,Y,M42 
TVBS WM,06362 M42 26/2A J4 5,52.4017334,-1.758149981,Y,M42 
TVBS WM,06368 M42 26/8A J5,52.40520096,-1.750399947,Y,M42 
TVBS WM,06377 M42 27/7B J6 5,52.40731812,-1.737916708,Y,M42 
TVBS WM,06380 M6 238/0B J15 14,52.90499878,-2.190999985,Y,M6 
TVBS WM,06387 M42 28/7B J6 5,52.4131012,-1.726999998,Y,M42 
TVBS WM,06392 M42 29/2B J6 5,52.41746521,-1.724050045,Y,M42 
TVBS WM,06394 M6 239/5B,52.91820145,-2.200666666,Y,M6 
TVBS WM,06409 M6 241/0B,52.92979813,-2.210700035,Y,M6 
TVBS WM,06410 M42 31/0B J6 5,52.43209839,-1.715000033,Y,M42 
TVBS WM,06424 M42 32/4B J6,52.44490051,-1.709499955,Y,M42 
TVBS WM,06425 M42 32/5A J6,52.44536591,-1.711366653,Y,M42 
TVBS WM,06426 M6 242/6A J14 15,52.94409943,-2.217000008,Y,M6 
TVBS WM,06434 M42 33/4B J7 6,52.45280075,-1.708299994,Y,M42 
TVBS WM,06438 M6 243/8B,52.95460129,-2.218800068,Y,M6 
TVBS WM,06441 M42 34/1A J6 7,52.46008301,-1.710649967,Y,M42 
TVBS WM,06442 M6 244/2B J14 15,52.95690155,-2.218899965,Y,M6 
TVBS WM,06445 M42 34/5A J6 7,52.46435165,-1.710199952,Y,M42 
TVBS WM,06457 M6 245/7A J14 15,52.96699905,-2.22239995,Y,M6 
TVBS WM,06459 M42 35/9A J7 7A,52.47119904,-1.712900043,Y,M42 
TVBS WM,06460 M6 245/9B J15,52.9742012,-2.225583315,Y,M6 
TVBS WM,06462 M6 246/2J J15,52.97719955,-2.227999926,Y,M6 
TVBS WM,06464 M6 246/4B J15 16,52.98139954,-2.234100103,Y,M6 
TVBS WM,06472 M42 37/2A J7 8,52.48759842,-1.713999987,Y,M42 
TVBS WM,06473 M42 37/2B J7 8,52.48899841,-1.712000012,Y,M42 
TVBS WM,06486 M6 248/6B J16 15,52.98720169,-2.25180006,Y,M6 
TVBS WM,06487 M42 38/7A J7 8,52.49200058,-1.715999961,Y,M42 
TVBS WM,06494 M42 39/5A J8,52.50899887,-1.725999951,Y,M42 
TVBS WM,06495 M6 249/5B J16 15,52.99100113,-2.268300056,Y,M6 
TVBS WM,06498 M42 39/8A J8,52.5359993,-1.729699969,Y,M42 
TVBS WM,06507 M42 40/7B J8,52.51813507,-1.725550056,Y,M42 
TVBS WM,06509 M6 250/9B J16 15,52.9939003,-2.286000013,Y,M6 
TVBS WM,06516 M6 251/6B J15 16,52.99430084,-2.299400091,Y,M6 
TVBS WM,06523 M42 42/3A J8 9,52.53196716,-1.730633378,Y,M42 
TVBS WM,06526 M6 252/6B J16 15,52.99621582,-2.313066721,Y,M6 
TVBS WM,06530 M6 253/0A,52.99811554,-2.318700075,Y,M6 
TVBS WM,06532 M42 43/2A J9 10,52.54005051,-1.725933313,Y,M42 
TVBS WM,06542 M6 254/2B J16 15,53.00691605,-2.328299999,Y,M6 
TVBS WM,06544 M42 44/4A (TBC),52.54896545,-1.716899991,Y,M42 
TVBS WM,06557 M6 255/7B,53.01869965,-2.32310009,Y,M6 
TVBS WM,06561 M42 46/1A (TBC),52.56213379,-1.703383327,Y,M42 
TVBS WM,06565 M42 46/5B (TBC),52.56488419,-1.699200034,Y,M42 
TVBS WM,06574 M6 257/4A J15 16,53.03333282,-2.327100039,Y,M6 
TVBS WM,06578 M42 47/8A (TBC),52.57468414,-1.688933372,Y,M42 
TVBS WM,06587 M6 258/7A,53.04520035,-2.330499887,Y,M6 
TVBS WM,06593 M6 259/3A,53.05078506,-2.331133366,Y,M6 
TVBS WM,06596 M42 49/6B (TBC),52.58274841,-1.66655004,Y,M42 
TVBS WM,06605 M6 260/5B J16,53.06119919,-2.331599951,Y,M6 
TVBS WM,06611 M42 51/1B (TBC),52.59344864,-1.652816653,Y,M42 
TVBS WM,06624 M42 52/4M J10,52.60193253,-1.641700029,Y,M42 
TVBS WM,06635 M42 53/5B J11 10,52.6114006,-1.634799957,Y,M42 
TVBS WM,06650 M42 55/0A (TBC),52.6242981,-1.625800014,Y,M42 
TVBS WM,06666 M42 56/6B (TBC),52.63453293,-1.609449983,Y,M42 
TVBS WM,06682 M42 58/2B (TBC),52.64569855,-1.595299959,Y,M42 
TVBS WM,06699 M42 59/9A J10 11,52.65793228,-1.582049966,Y,M42 
TVBS WM,06724 M42 62/4A (TBC),52.6753006,-1.557999969,Y,M42 
TVBS WM,06740 M42 64/0M J11,52.68759918,-1.548200011,Y,M42 
TVBS WM,07010 M5 1/0L,52.54583359,-1.963366628,Y,M5 
TVBS WM,07012 M5 1/2A,52.54528427,-1.967033386,Y,M5 
TVBS WM,07023 M5 2/3B J1,52.53553391,-1.970549941,Y,M5 
TVBS WM,07043 M5 4/3A J1,52.51499939,-1.97179997,Y,M5 
TVBS WM,07050 M5 5/0B,52.51176834,-1.975883365,Y,M5 
TVBS WM,07055 M5 5/5A,52.50600052,-1.98150003,Y,M5 
TVBS WM,07059 M5 5/9B,52.50598145,-1.984233379,Y,M5 
TVBS WM,07070 M5 7/0B,52.50699997,-1.994799972,Y,M5 
TVBS WM,07087 M5 8/7B,52.49440002,-2.017699957,Y,M5 
TVBS WM,07098 M5 9/8B,52.48468399,-2.024866581,Y,M5 
TVBS WM,07117 M5 11/7A J2 3,52.47028351,-2.014783382,Y,M5 
TVBS WM,07133 M5 13/3A J3,52.45883179,-2.011699915,Y,M5 
TVBS WM,07143 M5 14/3B J3,52.4469986,-2.017400026,Y,M5 
TVBS WM,07164 M5 16/1A,52.43059921,-2.017299891,Y,M5 
TVBS WM,07175 M5 17/5A,52.41839981,-2.022900105,Y,M5 
TVBS WM,07185 M5 18/5A,52.41040039,-2.028366566,Y,M5 
TVBS WM,07196 M5 19/6A J3 4,52.40390015,-2.041399956,Y,M5 
TVBS WM,07203 M5 20/2B,52.40100098,-2.049999952,Y,M5 
TVBS WM,07210 M5 21/0B J4 3,52.39509964,-2.053999901,Y,M5 
TVBS WM,07214 M5 21/4A J3 4,52.39179993,-2.051800013,Y,M5 
TVBS WM,07230 M5 23/0B,52.37900162,-2.046999931,Y,M5 
TVBS WM,07233 M5 23/3A J4,52.37810135,-2.046099901,Y,M5 
TVBS WM,07238 M5 23/8A J4 4A,52.37379837,-2.049599886,Y,M5 
TVBS WM,07263 M5 26/3A J4A,52.35565186,-2.070033312,Y,M5 
TVBS WM,07268 M5 26/8B J4A,52.35173416,-2.072599888,Y,M5 
TVBS WM,07271 M5 27/1B,52.34809875,-2.074483395,Y,M5 
TVBS WM,07281 M5 28/7B,52.33580017,-2.084700108,Y,M5 
TVBS WM,07296 M5 29/7A J4A 5,52.3268013,-2.086600065,Y,M5 
TVBS WM,07305 M5 30/5B J4A 5,52.32139969,-2.094599962,Y,M5 
TVBS WM,07310 M5 31/0A J4A 5,52.31729889,-2.097199917,Y,M5 
TVBS WM,07320 M5 32/0B J5 4A,52.30939865,-2.104199886,Y,M5 
TVBS WM,07331 M5 33/1A J4A 5,52.30099869,-2.112400055,Y,M5 
TVBS WM,07337 M5 33/7B J5 4A,52.29639816,-2.118200064,Y,M5 
TVBS WM,07349 M5 34/9A J5,52.28639984,-2.118999958,Y,M5 
TVBS WM,07363 M5 36/3A J5 6,52.27349854,-2.122100115,Y,M5 
TVBS WM,07364 M5 36/4B J6 5,52.27899933,-2.123399973,Y,M5 
TVBS WM,07370 M5 37/0A,52.26850128,-2.129800081,Y,M5 
TVBS WM,07388 M5 38/8A J5 6,52.14569855,-2.193500042,Y,M5 
TVBS WM,07402 M5 40/2A J5 6,52.24269867,-2.133699894,Y,M5 
TVBS WM,07416 M5 41/6A J5 6,52.21373367,-2.1401999,Y,M5 
TVBS WM,07438 M5 43/8B J6,52.21379852,-2.157949924,Y,M5 
TVBS WM,07450 M5 45/0A J6 7,52.20299911,-2.161999941,Y,M5 
TVBS WM,07457 M5 45/7B J7 6,52.19800186,-2.166500092,Y,M5 
TVBS WM,07464 M5 46/4B J7 6,52.19110107,-2.168900013,Y,M5 
TVBS WM,07477 M5 47/7A J6 7,52.1841011,-2.170766592,Y,M5 
TVBS WM,07490 M5 49/0A J7,52.17948151,-2.172483444,Y,M5 
TVBS WM,07504 M5 50/4A J7 8,52.15800095,-2.189100027,Y,M5 
TVBS WM,07519 M5 51/8A J7 8,52.14569855,-2.193500042,Y,M5 
TVBS WM,07532 M5 53/2A J7 8,52.13294983,-2.199733257,Y,M5 
TVBS WM,07550 M5 55/0B J8 7,52.11750031,-2.198066711,Y,M5 
TVBS WM,07566 M5 56/6A J7 8,52.10391617,-2.189866781,Y,M5 
TVBS WM,07580 M5 58/0A J7 8,52.09228516,-2.182216644,Y,M5 
TVBS WM,07594 M5 59/4B J8 7,52.08058167,-2.172049999,Y,M5 
TVBS WM,07609 M5 60/9B,52.06940079,-2.16021657,Y,M5 
TVBS WM,07625 M5 62/5A,52.05879974,-2.143899918,Y,M5 
TVBS WM,07642 M5 64/2A J8,52.04816818,-2.135483265,Y,M5 
TVBS WM,07660 M5 66/0B J8,52.03269958,-2.126916647,Y,M5 
TVBS WM,07667 M5 66/7B J8,52.0269165,-2.123500109,Y,M5 
TVBS WM,08008 M69 100/8A J0 1,52.44250107,-1.425533295,Y,M69 
TVBS WM,08015 M69 101/6B J1,52.44929886,-1.423599958,Y,M69 
TVBS WM,08021 M69 102/1B J1,52.45320129,-1.419499993,Y,M69 
TVBS WM,08078 M69 107/8A,52.49950027,-1.383200049,Y,M69 
TVBS WM,08087 M69 108/7A,52.50699997,-1.378200054,Y,M69 
TVBS WM,08097 M69 109/7A J1,52.51470184,-1.363800049,Y,M69 
TVBS WM,08107 M69 110/7B J1,52.51661682,-1.354933381,Y,M69 
TVBS WM,09399 M40 139/9A J12,52.19236755,-1.461133361,Y,M40 
TVBS WM,09438 M40 143/8B J13 12,52.21694946,-1.500249982,Y,M40 
TVBS WM,09484 M40 148/4A J13,52.2405014,-1.553883314,Y,M40 
TVBS WM,09511 M40 151/1B J14,52.25989914,-1.611266613,Y,M40 
TVBS WM,09531 M40 153/1M J15,52.26008224,-1.611516714,Y,M40 
TVBS WM,09533 M40 153/3K J15,52.2643013,-1.610900044,Y,M40 
TVBS WM,09578 M40 157/8B J16 15,52.28513336,-1.664066672,Y,M40 
TVBS WM,09631 M40 163/1A J15 16,52.31760025,-1.718099952,Y,M40 
TVBS WM,09678 M40 167/8K J16 3A,52.33229828,-1.772199988,Y,M40 
TVBS WM,09689 M40 168/9B J16,52.3429985,-1.792000055,Y,M40 
TVBS WM,09696 M40 169/6B J3A 16,52.3466835,-1.799616694,Y,M40 
TVBS SW,40001 Traffic Wales Cam 52,51.58614349,-2.834752083,N, NaN
TVBS SW,40002 Traffic Wales Cam 53,51.58723068,-2.813309908,N, NaN
TVBS SW,40003 Traffic Wales Cam 55,51.58308411,-2.795484066,N, NaN
TVBS SW,40004 Traffic Wales Cam 58,51.58184433,-2.75010705,N, NaN
